"","Two_yr_Recidivism","Number_of_Priors","Age_Above_FourtyFive","Age_Below_TwentyFive","Female","Misdemeanor","ethnicity","probability","predicted"
"4389","no",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.474896171507875,0
"4393","no",-0.473554939595753,"no","no","Male","yes","Caucasian",0.390061807639699,0
"4398","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"4399","yes",-0.262752120469537,"no","yes","Male","yes","African_American",0.61759076078393,1
"4404","yes",-0.262752120469537,"no","no","Female","no","African_American",0.412899165513261,0
"4406","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4408","no",-0.473554939595753,"yes","no","Male","no","Caucasian",0.287340530449723,0
"4409","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.533146836613105,1
"4414","no",-0.684357758721968,"no","yes","Female","no","Caucasian",0.492064346310015,0
"4415","yes",-0.262752120469537,"no","no","Male","no","Hispanic",0.417590880174174,0
"4438","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.216351921077205,0
"4439","no",-0.684357758721968,"yes","no","Female","yes","African_American",0.172114847656199,0
"4444","no",1.00206479428776,"yes","no","Male","no","African_American",0.586072725822641,1
"4446","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"4447","no",0.158853517782895,"no","no","Male","yes","African_American",0.528950493372561,1
"4448","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.216351921077205,0
"4458","no",-0.473554939595753,"no","no","Male","yes","African_American",0.400376342518185,0
"4460","yes",0.158853517782895,"no","no","Male","yes","Caucasian",0.518186094832628,1
"4466","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"4475","yes",1.84527607079262,"no","no","Male","no","African_American",0.846522625831444,1
"4479","no",-0.684357758721968,"no","no","Female","no","Caucasian",0.32263230798973,0
"4480","no",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"4481","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"4496","yes",1.21286761341398,"no","no","Male","no","Caucasian",0.758523149831766,1
"4501","yes",0.791261975161543,"yes","no","Male","yes","African_American",0.492259512215193,0
"4506","yes",-0.0519493013433206,"no","yes","Male","no","African_American",0.70225365060326,1
"4508","yes",-0.0519493013433206,"no","no","Female","yes","African_American",0.405124288526271,0
"4511","yes",-0.684357758721968,"no","yes","Female","no","Caucasian",0.492064346310015,0
"4514","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.349706692514991,0
"4517","no",-0.684357758721968,"yes","no","Female","no","African_American",0.203385002907239,0
"4519","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"4527","no",-0.473554939595753,"no","no","Female","no","Caucasian",0.361600411646057,0
"4528","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.664803908764897,1
"4529","no",0.369656336909111,"yes","no","Male","no","African_American",0.457087008108468,0
"4538","no",0.580459156035327,"no","no","Male","no","Caucasian",0.651302814578105,1
"4539","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.664803908764897,1
"4542","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4549","yes",0.369656336909111,"no","no","Male","no","African_American",0.621201161085696,1
"4556","no",-0.473554939595753,"yes","no","Female","yes","Caucasian",0.191453795017472,0
"4565","no",1.84527607079262,"no","no","Male","yes","African_American",0.817893738705828,1
"4566","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"4571","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.349706692514991,0
"4574","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4575","yes",2.68848734729749,"no","no","Male","no","African_American",0.916879826472454,1
"4578","no",-0.473554939595753,"yes","no","Male","no","Other",0.246301823585445,0
"4591","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.533146836613105,1
"4593","yes",-0.684357758721968,"no","yes","Female","yes","African_American",0.451643656582864,0
"4596","yes",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"4598","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4605","no",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.474896171507875,0
"4609","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4615","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"4616","yes",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.474896171507875,0
"4623","no",-0.684357758721968,"no","yes","Male","no","Hispanic",0.507682418991503,1
"4624","no",-0.684357758721968,"no","yes","Female","yes","Caucasian",0.440979686530416,0
"4632","no",0.580459156035327,"no","no","Male","no","African_American",0.661038592741026,1
"4640","no",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"4643","no",-0.684357758721968,"no","no","Female","no","Other",0.278523063254814,0
"4644","no",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"4645","no",-0.473554939595753,"no","no","Female","no","Asian",0.236677948335681,0
"4652","yes",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4653","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"4656","no",-0.684357758721968,"no","yes","Female","yes","Other",0.390006330715118,0
"4660","yes",-0.473554939595753,"no","yes","Male","no","Hispanic",0.550825942230704,1
"4662","yes",1.42367043254019,"no","no","Male","no","African_American",0.795927238861823,1
"4664","yes",-0.0519493013433206,"no","yes","Female","yes","Caucasian",0.570193802675196,1
"4677","no",-0.473554939595753,"no","yes","Female","no","Caucasian",0.535323810523863,1
"4682","yes",0.580459156035327,"no","no","Male","yes","Hispanic",0.538670748421983,1
"4689","yes",1.42367043254019,"no","no","Male","yes","Caucasian",0.752582659993358,1
"4692","no",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"4696","no",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"4697","yes",-0.473554939595753,"no","no","Female","yes","Caucasian",0.315643330477775,0
"4703","yes",0.369656336909111,"no","no","Male","no","Caucasian",0.610994506786033,1
"4712","no",-0.473554939595753,"no","no","Male","yes","African_American",0.400376342518185,0
"4713","yes",0.580459156035327,"no","no","Male","no","Other",0.602207653144403,1
"4716","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"4722","yes",2.68848734729749,"no","no","Male","no","Caucasian",0.913531195543661,1
"4723","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4726","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"4734","yes",-0.262752120469537,"no","no","Female","no","Caucasian",0.402478561090463,0
"4736","yes",-0.473554939595753,"no","no","Female","no","Caucasian",0.361600411646057,0
"4746","no",-0.0519493013433206,"no","no","Male","yes","Hispanic",0.409789321987725,0
"4751","yes",-0.684357758721968,"no","yes","Male","no","Hispanic",0.507682418991503,1
"4753","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4755","yes",-0.473554939595753,"no","yes","Male","no","Hispanic",0.550825942230704,1
"4768","yes",0.158853517782895,"yes","no","Male","no","African_American",0.414510095567304,0
"4770","yes",-0.684357758721968,"no","yes","Male","yes","Caucasian",0.522391746022286,1
"4773","no",1.00206479428776,"no","no","Male","yes","African_American",0.691904224746347,1
"4779","no",-0.473554939595753,"no","no","Male","yes","African_American",0.400376342518185,0
"4783","no",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"4784","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"4789","yes",1.42367043254019,"no","no","Male","no","Hispanic",0.741453991718771,1
"4807","yes",1.00206479428776,"yes","no","Male","no","African_American",0.586072725822641,1
"4811","yes",-0.684357758721968,"yes","no","Male","no","Caucasian",0.253201086462588,0
"4812","no",-0.262752120469537,"no","no","Male","yes","African_American",0.442598946300005,0
"4818","no",-0.473554939595753,"yes","no","Male","yes","African_American",0.255284770727143,0
"4820","no",-0.262752120469537,"yes","no","Male","yes","African_American",0.289596214497267,0
"4829","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4838","no",-0.262752120469537,"no","no","Female","no","Hispanic",0.340855333113777,0
"4842","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4848","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"4855","no",-0.684357758721968,"no","no","Female","yes","African_American",0.288231755899479,0
"4861","no",-0.684357758721968,"yes","no","Male","no","Hispanic",0.206533526316891,0
"4862","yes",-0.473554939595753,"yes","no","Male","no","Caucasian",0.287340530449723,0
"4892","yes",-0.262752120469537,"no","no","Male","no","Caucasian",0.482923044638664,0
"4894","no",-0.684357758721968,"no","yes","Male","no","Other",0.521229739601862,1
"4897","no",-0.684357758721968,"no","no","Female","yes","African_American",0.288231755899479,0
"4913","yes",0.369656336909111,"no","no","Male","no","Caucasian",0.610994506786033,1
"4916","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"4924","yes",0.158853517782895,"no","no","Male","yes","Caucasian",0.518186094832628,1
"4926","no",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"4927","yes",1.00206479428776,"no","no","Male","yes","African_American",0.691904224746347,1
"4933","no",0.791261975161543,"no","no","Male","no","African_American",0.698718366856833,1
"4942","no",-0.684357758721968,"yes","no","Male","no","Asian",0.156544474823957,0
"4946","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"4947","no",-0.473554939595753,"no","no","Male","no","Hispanic",0.376144062016585,0
"4951","no",-0.0519493013433206,"yes","no","Female","no","African_American",0.300389908024484,0
"4954","no",-0.0519493013433206,"no","no","Male","no","Hispanic",0.460235490431427,0
"4959","no",-0.684357758721968,"no","no","Female","no","Other",0.278523063254814,0
"4968","no",-0.0519493013433206,"no","no","Male","yes","African_American",0.485667763000277,0
"4969","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.279459820117772,0
"4978","yes",1.84527607079262,"yes","no","Male","no","Caucasian",0.730606847338055,1
"4979","no",-0.473554939595753,"no","no","Male","yes","Other",0.341379883599603,0
"4986","no",-0.684357758721968,"yes","no","Female","no","Caucasian",0.196482450622006,0
"4992","no",0.791261975161543,"no","no","Male","no","African_American",0.698718366856833,1
"4994","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4999","yes",0.369656336909111,"no","no","Female","no","Other",0.478658465207329,0
"5000","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"5002","no",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"5008","no",0.369656336909111,"no","no","Male","yes","African_American",0.571802213793742,1
"5025","yes",-0.473554939595753,"no","yes","Male","no","Caucasian",0.614991954413144,1
"5032","yes",0.791261975161543,"no","no","Male","no","Other",0.642894297634745,1
"5033","yes",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"5035","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.349706692514991,0
"5039","yes",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.216351921077205,0
"5051","no",-0.473554939595753,"yes","no","Male","no","African_American",0.296258125422099,0
"5056","no",-0.684357758721968,"yes","no","Male","no","Other",0.215563417531714,0
"5057","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"5058","no",-0.473554939595753,"yes","no","Male","yes","Caucasian",0.2471673365906,0
"5067","yes",3.74250144292857,"no","no","Male","no","African_American",0.963281695081184,1
"5088","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.279459820117772,0
"5093","no",-0.684357758721968,"no","no","Female","no","Hispanic",0.267756035300458,0
"5094","yes",-0.473554939595753,"no","no","Female","yes","African_American",0.325038680469017,0
"5095","no",1.42367043254019,"no","yes","Male","no","Caucasian",0.883688394881168,1
"5110","yes",-0.262752120469537,"no","no","Female","no","Caucasian",0.402478561090463,0
"5115","yes",1.63447325166641,"no","no","Male","no","African_American",0.82263567485343,1
"5124","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"5132","yes",0.369656336909111,"no","yes","Male","no","Caucasian",0.761596116412831,1
"5135","yes",-0.262752120469537,"yes","no","Male","no","Caucasian",0.324085466225683,0
"5146","yes",-0.684357758721968,"no","yes","Female","no","Caucasian",0.492064346310015,0
"5148","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"5154","yes",2.05607888991884,"yes","no","Male","no","African_American",0.771029789734363,1
"5159","no",-0.473554939595753,"no","no","Female","yes","African_American",0.325038680469017,0
"5160","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"5164","yes",3.53169862380235,"no","no","Male","no","African_American",0.956636034166564,1
"5166","yes",0.158853517782895,"no","yes","Male","no","Hispanic",0.673451456273904,1
"5167","no",0.580459156035327,"yes","no","Male","no","Caucasian",0.489512996208571,0
"5168","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"5171","no",0.791261975161543,"no","no","Male","yes","African_American",0.653794498967448,1
"5176","yes",-0.262752120469537,"no","no","Male","no","Caucasian",0.482923044638664,0
